Model,MDO34
Firmware Version,1.10.4

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.0004,
Horizontal Delay,0,
Sample Interval,4e-08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,5,250
Vertical Units,A,V
Vertical Offset,0,0
Vertical Scale,1,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH1,CH2
-9.08360e-04,0,0
-9.08320e-04,0,0
-9.08280e-04,0,0
-9.08240e-04,0,0
-9.08200e-04,0,0
-9.08160e-04,0,0
-9.08120e-04,0,0
-9.08080e-04,0,0
-9.08040e-04,0,0
-9.08000e-04,0,0
-9.07960e-04,0,0
-9.07920e-04,0,0
-9.07880e-04,0,0
-9.07840e-04,0,0
-9.07800e-04,0,0
-9.07760e-04,0,0
-9.07720e-04,0,0
-9.07680e-04,0,0
-9.07640e-04,0.04,0
-9.07600e-04,0,0
-9.07560e-04,0,0
-9.07520e-04,0,0
-9.07480e-04,0,0
-9.07440e-04,0,0
-9.07400e-04,0,0
-9.07360e-04,0,0
-9.07320e-04,0,0
-9.07280e-04,0,-0.8
-9.07240e-04,0,0
-9.07200e-04,0,0
-9.07160e-04,0,0
-9.07120e-04,0,0
-9.07080e-04,0,0
-9.07040e-04,0,0
-9.07000e-04,0,0
-9.06960e-04,0,0
-9.06920e-04,0,-0.8
-9.06880e-04,0,0
-9.06840e-04,0,0
-9.06800e-04,0,0
-9.06760e-04,0,0
-9.06720e-04,0,0
-9.06680e-04,0,0
-9.06640e-04,0,0
-9.06600e-04,0,0
-9.06560e-04,0,0
-9.06520e-04,0,-0.8
-9.06480e-04,0,0
-9.06440e-04,0,0
-9.06400e-04,0,-0.8
-9.06360e-04,0,0
-9.06320e-04,0,0
-9.06280e-04,0,0
-9.06240e-04,0,0
-9.06200e-04,0,0
-9.06160e-04,0,0
-9.06120e-04,0,0
-9.06080e-04,0,0
-9.06040e-04,0,0
-9.06000e-04,0,0
-9.05960e-04,0,0
-9.05920e-04,0,0
-9.05880e-04,0,0
-9.05840e-04,0,0
-9.05800e-04,0,0
-9.05760e-04,0,0
-9.05720e-04,0,0
-9.05680e-04,0,0
-9.05640e-04,0,0
-9.05600e-04,0,0
-9.05560e-04,0,0
-9.05520e-04,0,0
-9.05480e-04,0,0
-9.05440e-04,0,0
-9.05400e-04,0,-0.8
-9.05360e-04,0,0
-9.05320e-04,0.04,0
-9.05280e-04,0,0
-9.05240e-04,0,-0.8
-9.05200e-04,0,0
-9.05160e-04,0,0
-9.05120e-04,0,0
-9.05080e-04,0,0
-9.05040e-04,0,0
-9.05000e-04,0,0
-9.04960e-04,0,0
-9.04920e-04,0,0
-9.04880e-04,0,0
-9.04840e-04,0,-0.8
-9.04800e-04,0,0
-9.04760e-04,0,0
-9.04720e-04,0,0
-9.04680e-04,0,0
-9.04640e-04,0,0
-9.04600e-04,0,0
-9.04560e-04,0,0
-9.04520e-04,0,0
-9.04480e-04,0,0
-9.04440e-04,0,0
-9.04400e-04,0,0
-9.04360e-04,0,0
-9.04320e-04,0,0
-9.04280e-04,0,0
-9.04240e-04,0,0
-9.04200e-04,0,0
-9.04160e-04,0,0
-9.04120e-04,0,0
-9.04080e-04,0,0
-9.04040e-04,0,0
-9.04000e-04,0,0
-9.03960e-04,0,0
-9.03920e-04,0,0
-9.03880e-04,0,0
-9.03840e-04,0,0
-9.03800e-04,0,0
-9.03760e-04,0,0
-9.03720e-04,0,0
-9.03680e-04,0,0
-9.03640e-04,0,0
-9.03600e-04,0,0
-9.03560e-04,0,0
-9.03520e-04,0,0
-9.03480e-04,0,0
-9.03440e-04,0,0
-9.03400e-04,0,0
-9.03360e-04,0,0
-9.03320e-04,0,0
-9.03280e-04,0,0
-9.03240e-04,0,0
-9.03200e-04,0,0
-9.03160e-04,0,0
-9.03120e-04,0,-0.8
-9.03080e-04,0,0
-9.03040e-04,0,0
-9.03000e-04,0,0
-9.02960e-04,0,-0.8
-9.02920e-04,0,-0.8
-9.02880e-04,0,0
-9.02840e-04,0,0
-9.02800e-04,0,0
-9.02760e-04,0,0
-9.02720e-04,0,-0.8
-9.02680e-04,0,0
-9.02640e-04,0,0
-9.02600e-04,0,0
-9.02560e-04,0,0
-9.02520e-04,0,0
-9.02480e-04,0,0
-9.02440e-04,0,0
-9.02400e-04,0,0
-9.02360e-04,0,-0.8
-9.02320e-04,0,-0.8
-9.02280e-04,0,-0.8
-9.02240e-04,0,0
-9.02200e-04,0,0
-9.02160e-04,0,0
-9.02120e-04,0,0
-9.02080e-04,0,0
-9.02040e-04,0,0
-9.02000e-04,0,0
-9.01960e-04,0,0
-9.01920e-04,0,0
-9.01880e-04,0,-0.8
-9.01840e-04,0,0
-9.01800e-04,0,0
-9.01760e-04,0,0
-9.01720e-04,0,0
-9.01680e-04,0,0
-9.01640e-04,0,0
-9.01600e-04,0.04,-0.8
-9.01560e-04,0,0
-9.01520e-04,0,0
-9.01480e-04,0,0
-9.01440e-04,0,0
-9.01400e-04,0,0
-9.01360e-04,0,0
-9.01320e-04,0,-0.8
-9.01280e-04,0,0
-9.01240e-04,0,-0.8
-9.01200e-04,0,0
-9.01160e-04,0,0
-9.01120e-04,0,0
-9.01080e-04,0,0
-9.01040e-04,0,-0.8
-9.01000e-04,0,-0.8
-9.00960e-04,0.04,0
-9.00920e-04,0.04,0
-9.00880e-04,0,-0.8
-9.00840e-04,0,0
-9.00800e-04,0,0
-9.00760e-04,0,-0.8
-9.00720e-04,0,0
-9.00680e-04,0,0
-9.00640e-04,0,0
-9.00600e-04,0,0
-9.00560e-04,0,0
-9.00520e-04,0,0
-9.00480e-04,0,0
-9.00440e-04,0,0
-9.00400e-04,0,0
-9.00360e-04,0,0
-9.00320e-04,0,0
-9.00280e-04,0,0
-9.00240e-04,0,0
-9.00200e-04,0,0
-9.00160e-04,0,0
-9.00120e-04,0,0
-9.00080e-04,0,0
-9.00040e-04,0,-0.8
-9.00000e-04,0,0
-8.99960e-04,0,0
-8.99920e-04,0,0
-8.99880e-04,0,0
-8.99840e-04,0,0
-8.99800e-04,0,0
-8.99760e-04,0,0
-8.99720e-04,0,0
-8.99680e-04,0,0
-8.99640e-04,0,0
-8.99600e-04,0,0
-8.99560e-04,0,0
-8.99520e-04,0,0
-8.99480e-04,0,0
-8.99440e-04,0,0
-8.99400e-04,0,0
-8.99360e-04,0,0
-8.99320e-04,0,0
-8.99280e-04,0,0
-8.99240e-04,0,0
-8.99200e-04,0,0
-8.99160e-04,0,0
-8.99120e-04,0,0
-8.99080e-04,0,0
-8.99040e-04,0,0
-8.99000e-04,0,0
-8.98960e-04,0,0
-8.98920e-04,-0.04,0
-8.98880e-04,0,0
-8.98840e-04,0.04,-0.8
-8.98800e-04,0,-0.8
-8.98760e-04,0,0
-8.98720e-04,0,0
-8.98680e-04,0,0
-8.98640e-04,0,0
-8.98600e-04,0,0
-8.98560e-04,0,0
-8.98520e-04,0,-0.8
-8.98480e-04,0,0
-8.98440e-04,0,0
-8.98400e-04,0,-0.8
-8.98360e-04,0,0
-8.98320e-04,0,0
-8.98280e-04,0.04,0
-8.98240e-04,0,0
-8.98200e-04,0,0
-8.98160e-04,0,0
-8.98120e-04,0,0
-8.98080e-04,0,0
-8.98040e-04,0,0
-8.98000e-04,0,0
-8.97960e-04,0,0
-8.97920e-04,0,-0.8
-8.97880e-04,0,0
-8.97840e-04,0,0
-8.97800e-04,0,0
-8.97760e-04,0,0
-8.97720e-04,0,0
-8.97680e-04,0,0
-8.97640e-04,0,-0.8
-8.97600e-04,0,0
-8.97560e-04,0,0
-8.97520e-04,0,-0.8
-8.97480e-04,0,0
-8.97440e-04,0,-0.8
-8.97400e-04,0,0
-8.97360e-04,0,0
-8.97320e-04,0,0
-8.97280e-04,0,0
-8.97240e-04,0,0
-8.97200e-04,0,0
-8.97160e-04,0,0
-8.97120e-04,0,0
-8.97080e-04,0,0
-8.97040e-04,0,0
-8.97000e-04,0,0
-8.96960e-04,0,0
-8.96920e-04,0,0
-8.96880e-04,0,0
-8.96840e-04,0.04,0
-8.96800e-04,0,0
-8.96760e-04,0,0
-8.96720e-04,0,0
-8.96680e-04,0,-0.8
-8.96640e-04,0,-0.8
-8.96600e-04,0.04,0
-8.96560e-04,0,0
-8.96520e-04,0,-0.8
-8.96480e-04,0,0
-8.96440e-04,0,0
-8.96400e-04,0,0
-8.96360e-04,0,0
-8.96320e-04,0,-0.8
-8.96280e-04,0,0
-8.96240e-04,0,0
-8.96200e-04,0,0
-8.96160e-04,0,0
-8.96120e-04,0,0
-8.96080e-04,0,0
-8.96040e-04,0,0
-8.96000e-04,0,0.8
-8.95960e-04,0,0
-8.95920e-04,0,0
-8.95880e-04,0,0
-8.95840e-04,0,0
-8.95800e-04,0,0
-8.95760e-04,0,0
-8.95720e-04,0,0
-8.95680e-04,0,0
-8.95640e-04,0,0
-8.95600e-04,0,0
-8.95560e-04,0,0
-8.95520e-04,0,0
-8.95480e-04,0,0
-8.95440e-04,0,0
-8.95400e-04,0,0
-8.95360e-04,0,0
-8.95320e-04,0,0
-8.95280e-04,0,0
-8.95240e-04,0,0
-8.95200e-04,0,0
-8.95160e-04,0,0
-8.95120e-04,0,0
-8.95080e-04,0,0
-8.95040e-04,0,0
-8.95000e-04,0,0
-8.94960e-04,0,0
-8.94920e-04,0,0
-8.94880e-04,0,0
-8.94840e-04,0,0
-8.94800e-04,0,0
-8.94760e-04,0,0
-8.94720e-04,0,0
-8.94680e-04,0,0
-8.94640e-04,0,0
-8.94600e-04,0,0
-8.94560e-04,0,-0.8
-8.94520e-04,0,-0.8
-8.94480e-04,0,0
-8.94440e-04,0,0
-8.94400e-04,0,0
-8.94360e-04,0,0
-8.94320e-04,0,0
-8.94280e-04,0,0
-8.94240e-04,0,0
-8.94200e-04,0,0
-8.94160e-04,0,0
-8.94120e-04,0,0
-8.94080e-04,0,0
-8.94040e-04,0,-0.8
-8.94000e-04,0,0
-8.93960e-04,-0.04,0
-8.93920e-04,0,0
-8.93880e-04,0,0
-8.93840e-04,0,0
-8.93800e-04,0,0
-8.93760e-04,0,0
-8.93720e-04,0,0
-8.93680e-04,0,0
-8.93640e-04,0,0
-8.93600e-04,0,0
-8.93560e-04,0,0
-8.93520e-04,0,0
-8.93480e-04,0,-0.8
-8.93440e-04,0,0
-8.93400e-04,0,0
-8.93360e-04,0,0
-8.93320e-04,0,0
-8.93280e-04,0,0
-8.93240e-04,0,0
-8.93200e-04,0,0
-8.93160e-04,0.04,0
-8.93120e-04,0,0
-8.93080e-04,0,0
-8.93040e-04,0,0
-8.93000e-04,0,0
-8.92960e-04,0,0
-8.92920e-04,0,0
-8.92880e-04,0,0
-8.92840e-04,0,0
-8.92800e-04,0,0
-8.92760e-04,0,-0.8
-8.92720e-04,0,0
-8.92680e-04,0,0
-8.92640e-04,0,0
-8.92600e-04,0,0
-8.92560e-04,0,0
-8.92520e-04,0,-0.8
-8.92480e-04,0,0
-8.92440e-04,0,0
-8.92400e-04,0,0
-8.92360e-04,0,0
-8.92320e-04,0,0
-8.92280e-04,0,0
-8.92240e-04,0,0
-8.92200e-04,0,0
-8.92160e-04,0,0
-8.92120e-04,0,0
-8.92080e-04,0,0
-8.92040e-04,0,0
-8.92000e-04,0,0
-8.91960e-04,0,0
-8.91920e-04,0,0
-8.91880e-04,0,0
-8.91840e-04,0,0
-8.91800e-04,0,0
-8.91760e-04,0,0
-8.91720e-04,0,0
-8.91680e-04,0,0
-8.91640e-04,0,0
-8.91600e-04,0,0
-8.91560e-04,0,0
-8.91520e-04,0,0
-8.91480e-04,0,0
-8.91440e-04,0,0
-8.91400e-04,0,0
-8.91360e-04,0,-0.8
-8.91320e-04,0,0
-8.91280e-04,0,0
-8.91240e-04,0,0
-8.91200e-04,0,0
-8.91160e-04,0,0
-8.91120e-04,0,0
-8.91080e-04,0,0
-8.91040e-04,0,0
-8.91000e-04,0,0
-8.90960e-04,0,0
-8.90920e-04,0,0
-8.90880e-04,0,0
-8.90840e-04,0,0
-8.90800e-04,0,0
-8.90760e-04,0,0
-8.90720e-04,0,0
-8.90680e-04,0,-0.8
-8.90640e-04,0,0
-8.90600e-04,0,-0.8
-8.90560e-04,0,0
-8.90520e-04,0,0
-8.90480e-04,0,0
-8.90440e-04,0,0
-8.90400e-04,0,0
-8.90360e-04,0,0
-8.90320e-04,0,0
-8.90280e-04,0,0
-8.90240e-04,0,0
-8.90200e-04,0,0
-8.90160e-04,0,0
-8.90120e-04,0,0
-8.90080e-04,0,0
-8.90040e-04,0,0
-8.90000e-04,0.04,0
-8.89960e-04,0,0
-8.89920e-04,0,0
-8.89880e-04,0,0
-8.89840e-04,0,0
-8.89800e-04,0,0
-8.89760e-04,0,0
-8.89720e-04,0,0
-8.89680e-04,0,-0.8
-8.89640e-04,0,-0.8
-8.89600e-04,0,0
-8.89560e-04,0,0
-8.89520e-04,0,-0.8
-8.89480e-04,0,0
-8.89440e-04,0,0
-8.89400e-04,0,-0.8
-8.89360e-04,0,0
-8.89320e-04,0,0
-8.89280e-04,0,0
-8.89240e-04,0,0
-8.89200e-04,0,0
-8.89160e-04,0,0
-8.89120e-04,0,0
-8.89080e-04,0,0
-8.89040e-04,0,-0.8
-8.89000e-04,0,0
-8.88960e-04,0,0
-8.88920e-04,0,0
-8.88880e-04,0,0
-8.88840e-04,0,0
-8.88800e-04,0,0
-8.88760e-04,0,0
-8.88720e-04,0,0
-8.88680e-04,0.04,0
-8.88640e-04,0,0
-8.88600e-04,0,0
-8.88560e-04,0,0
-8.88520e-04,0,0
-8.88480e-04,0,0
-8.88440e-04,0,0
-8.88400e-04,0,0
-8.88360e-04,0,0
-8.88320e-04,0,0
-8.88280e-04,0,0
-8.88240e-04,0,0
-8.88200e-04,0,0
-8.88160e-04,0,0
-8.88120e-04,0,0
-8.88080e-04,0,-0.8
-8.88040e-04,0,0
-8.88000e-04,0,0
-8.87960e-04,0,0
-8.87920e-04,0,0
-8.87880e-04,0,0
-8.87840e-04,0,-0.8
-8.87800e-04,0,0
-8.87760e-04,0,0
-8.87720e-04,0,0
-8.87680e-04,0,0
-8.87640e-04,0,0
-8.87600e-04,0,0
-8.87560e-04,0,-0.8
-8.87520e-04,0,-0.8
-8.87480e-04,0,0
-8.87440e-04,0,-0.8
-8.87400e-04,0,0
-8.87360e-04,0,0
-8.87320e-04,0,0
-8.87280e-04,0,-0.8
-8.87240e-04,0,0
-8.87200e-04,0,0
-8.87160e-04,0,0
-8.87120e-04,0,0
-8.87080e-04,0,0
-8.87040e-04,0,0
-8.87000e-04,0,0
-8.86960e-04,0,0
-8.86920e-04,0,0
-8.86880e-04,0,0
-8.86840e-04,0,0
-8.86800e-04,0,0
-8.86760e-04,0,0
-8.86720e-04,0,0
-8.86680e-04,0,0
-8.86640e-04,0,0
-8.86600e-04,0.04,-0.8
-8.86560e-04,0,-0.8
-8.86520e-04,0,0
-8.86480e-04,0,-0.8
-8.86440e-04,0,0
-8.86400e-04,0,0
-8.86360e-04,0,0
-8.86320e-04,0,-0.8
-8.86280e-04,0,-0.8
-8.86240e-04,0,0
-8.86200e-04,0,-0.8
-8.86160e-04,0,0
-8.86120e-04,0,-0.8
-8.86080e-04,0,0
-8.86040e-04,0,0
-8.86000e-04,0,0
-8.85960e-04,0,0
-8.85920e-04,0,-0.8
-8.85880e-04,0,0
-8.85840e-04,0,0
-8.85800e-04,0,-0.8
-8.85760e-04,0,0
-8.85720e-04,0,0
-8.85680e-04,0,-0.8
-8.85640e-04,0,0
-8.85600e-04,0,0
-8.85560e-04,0,0
-8.85520e-04,0,0
-8.85480e-04,0,0
-8.85440e-04,0,0
-8.85400e-04,0,-0.8
-8.85360e-04,0,-0.8
-8.85320e-04,0,-0.8
-8.85280e-04,0,-0.8
-8.85240e-04,0,0
-8.85200e-04,0,0
-8.85160e-04,0,0
-8.85120e-04,0,-0.8
-8.85080e-04,0,0
-8.85040e-04,0,0
-8.85000e-04,0,0
-8.84960e-04,0,0
-8.84920e-04,0,0
-8.84880e-04,0,0
-8.84840e-04,0,-0.8
-8.84800e-04,0,-0.8
-8.84760e-04,0,0
-8.84720e-04,0,0
-8.84680e-04,0,0
-8.84640e-04,0,0
-8.84600e-04,0,-0.8
-8.84560e-04,0,0
-8.84520e-04,0,0
-8.84480e-04,0,0
-8.84440e-04,0,0
-8.84400e-04,0,0
-8.84360e-04,0,0
-8.84320e-04,0,0
-8.84280e-04,0,0
-8.84240e-04,0,0
-8.84200e-04,0,-0.8
-8.84160e-04,0,0
-8.84120e-04,0,0
-8.84080e-04,0,0
-8.84040e-04,0,0
-8.84000e-04,0,0
-8.83960e-04,0,0
-8.83920e-04,0,0
-8.83880e-04,0,0
-8.83840e-04,0,0
-8.83800e-04,0,0
-8.83760e-04,0,0
-8.83720e-04,0,0
-8.83680e-04,0,0
-8.83640e-04,0,0
-8.83600e-04,0,0
-8.83560e-04,-0.04,0
-8.83520e-04,0,0
-8.83480e-04,0,0
-8.83440e-04,0,0
-8.83400e-04,0,0
-8.83360e-04,0,-0.8
-8.83320e-04,0,0
-8.83280e-04,0,0
-8.83240e-04,0,0
-8.83200e-04,0,0
-8.83160e-04,0,0
-8.83120e-04,0,0
-8.83080e-04,0,0
-8.83040e-04,0,0
-8.83000e-04,0,0
-8.82960e-04,0,0
-8.82920e-04,0,0
-8.82880e-04,0,0
-8.82840e-04,0,0
-8.82800e-04,0,0
-8.82760e-04,0,0
-8.82720e-04,0,0
-8.82680e-04,0,0
-8.82640e-04,-0.04,0
-8.82600e-04,0,0
-8.82560e-04,0,-0.8
-8.82520e-04,0,0
-8.82480e-04,0,0
-8.82440e-04,0,0
-8.82400e-04,0,0
-8.82360e-04,0,-0.8
-8.82320e-04,0,-0.8
-8.82280e-04,0,0
-8.82240e-04,0,-0.8
-8.82200e-04,0,0
-8.82160e-04,0,0
-8.82120e-04,0,0
-8.82080e-04,0,0
-8.82040e-04,0,0
-8.82000e-04,0,0
-8.81960e-04,0,0
-8.81920e-04,0,0
-8.81880e-04,0,-0.8
-8.81840e-04,0,-0.8
-8.81800e-04,0,0
-8.81760e-04,0,0
-8.81720e-04,0,0
-8.81680e-04,0,-0.8
-8.81640e-04,0,0
-8.81600e-04,0,0
-8.81560e-04,0,0
-8.81520e-04,0,0
-8.81480e-04,0,-0.8
-8.81440e-04,0,0
-8.81400e-04,0,0
-8.81360e-04,0,0
-8.81320e-04,0,0
-8.81280e-04,0,0
-8.81240e-04,0,0
-8.81200e-04,0,-0.8
-8.81160e-04,0,0
-8.81120e-04,0,0
-8.81080e-04,0,0
-8.81040e-04,0,0
-8.81000e-04,0,0
-8.80960e-04,0,0
-8.80920e-04,0,0
-8.80880e-04,0,0
-8.80840e-04,0,-0.8
-8.80800e-04,0,-0.8
-8.80760e-04,0,0
-8.80720e-04,0,0
-8.80680e-04,0,0
-8.80640e-04,0,0
-8.80600e-04,0,0
-8.80560e-04,0,0
-8.80520e-04,0,-0.8
-8.80480e-04,0,-0.8
-8.80440e-04,0,0
-8.80400e-04,0,0
-8.80360e-04,0,0
-8.80320e-04,0,0
-8.80280e-04,0,0
-8.80240e-04,0,-0.8
-8.80200e-04,0,-0.8
-8.80160e-04,0,-0.8
-8.80120e-04,0,0
-8.80080e-04,0,-0.8
-8.80040e-04,0,0
-8.80000e-04,0,0
-8.79960e-04,0.04,0
-8.79920e-04,0,0
-8.79880e-04,0,0
-8.79840e-04,0,0
-8.79800e-04,0,0
-8.79760e-04,0,0
-8.79720e-04,0,-0.8
-8.79680e-04,0,-0.8
-8.79640e-04,0,0
-8.79600e-04,0,-0.8
-8.79560e-04,0,0
-8.79520e-04,0,-0.8
-8.79480e-04,0,0
-8.79440e-04,0,-0.8
-8.79400e-04,0,-0.8
-8.79360e-04,0,0
-8.79320e-04,0,-0.8
-8.79280e-04,0,0
-8.79240e-04,0,0
-8.79200e-04,0,0
-8.79160e-04,0,0
-8.79120e-04,0,0
-8.79080e-04,0,0
-8.79040e-04,0,0
-8.79000e-04,0,-0.8
-8.78960e-04,0,0
-8.78920e-04,0,0
-8.78880e-04,0,0
-8.78840e-04,0,0
-8.78800e-04,0,0
-8.78760e-04,0,0
-8.78720e-04,0,0
-8.78680e-04,0,0
-8.78640e-04,0,0
-8.78600e-04,0,0
-8.78560e-04,0,0
-8.78520e-04,0,-0.8
-8.78480e-04,0,0
-8.78440e-04,0,0
-8.78400e-04,0,0
-8.78360e-04,0,0
-8.78320e-04,0,0
-8.78280e-04,0,0
-8.78240e-04,0,0
-8.78200e-04,0,0
-8.78160e-04,0,-0.8
-8.78120e-04,0,0
-8.78080e-04,0,-0.8
-8.78040e-04,0,0
-8.78000e-04,0,-0.8
-8.77960e-04,0,-0.8
-8.77920e-04,0,0
-8.77880e-04,0,0
-8.77840e-04,0,-0.8
-8.77800e-04,0,-0.8
-8.77760e-04,0,-0.8
-8.77720e-04,0,0
-8.77680e-04,0,0
-8.77640e-04,0,0
-8.77600e-04,0,-0.8
-8.77560e-04,0,0
-8.77520e-04,0,0
-8.77480e-04,0,0
-8.77440e-04,0,0
-8.77400e-04,0,0
-8.77360e-04,0,0
-8.77320e-04,0,0
-8.77280e-04,0,0
-8.77240e-04,0,0
-8.77200e-04,0,0
-8.77160e-04,0,0
-8.77120e-04,0,0
-8.77080e-04,0,0
-8.77040e-04,0,0
-8.77000e-04,0,-0.8
-8.76960e-04,0,0
-8.76920e-04,0,0
-8.76880e-04,0,0
-8.76840e-04,0,-0.8
-8.76800e-04,0,-0.8
-8.76760e-04,0,-0.8
-8.76720e-04,0,0
-8.76680e-04,0,0
-8.76640e-04,0,0
-8.76600e-04,0,0
-8.76560e-04,0,0
-8.76520e-04,0,0
-8.76480e-04,0,0
-8.76440e-04,0,0
-8.76400e-04,0,0
-8.76360e-04,0,0
-8.76320e-04,0,0
-8.76280e-04,0,0
-8.76240e-04,0,0
-8.76200e-04,0,0
-8.76160e-04,0,-0.8
-8.76120e-04,0,0
-8.76080e-04,0,0
-8.76040e-04,0,0
-8.76000e-04,0,0
-8.75960e-04,0,0
-8.75920e-04,0,-0.8
-8.75880e-04,0,0
-8.75840e-04,0,0
-8.75800e-04,0,0
-8.75760e-04,0,0
-8.75720e-04,0,0
-8.75680e-04,0,0
-8.75640e-04,0,0
-8.75600e-04,0,0
-8.75560e-04,0,0
-8.75520e-04,0,0
-8.75480e-04,0,0
-8.75440e-04,0,-0.8
-8.75400e-04,0,-0.8
-8.75360e-04,0,0
-8.75320e-04,0,0
-8.75280e-04,0,0
-8.75240e-04,0,0
-8.75200e-04,0,0
-8.75160e-04,0,0
-8.75120e-04,0,0
-8.75080e-04,0,0
-8.75040e-04,0,0
-8.75000e-04,0,0
-8.74960e-04,0,0
-8.74920e-04,0,0
-8.74880e-04,0,0
-8.74840e-04,0,-0.8
-8.74800e-04,0,0
-8.74760e-04,0,0
-8.74720e-04,0,0
-8.74680e-04,0,0
-8.74640e-04,0,0
-8.74600e-04,0,-0.8
-8.74560e-04,0,0
-8.74520e-04,0,0
-8.74480e-04,0,0
-8.74440e-04,0,0
-8.74400e-04,0,0
-8.74360e-04,0,0
-8.74320e-04,0,0
-8.74280e-04,0,0
-8.74240e-04,0,0
-8.74200e-04,0,0
-8.74160e-04,0,0
-8.74120e-04,0,0
-8.74080e-04,0,0
-8.74040e-04,0,-0.8
-8.74000e-04,0,0
-8.73960e-04,0,0
-8.73920e-04,0,0
-8.73880e-04,0,0
-8.73840e-04,0,-0.8
-8.73800e-04,0,0
-8.73760e-04,0,0
-8.73720e-04,0,0
-8.73680e-04,0,0
-8.73640e-04,0,0
-8.73600e-04,0,0
-8.73560e-04,0,0
-8.73520e-04,0,0
-8.73480e-04,0,0
-8.73440e-04,0,0
-8.73400e-04,0,-0.8
-8.73360e-04,0,0
-8.73320e-04,0,-0.8
-8.73280e-04,0,0
-8.73240e-04,0,0
-8.73200e-04,0,0
-8.73160e-04,0,0
-8.73120e-04,0,0
-8.73080e-04,0,0
-8.73040e-04,0,0
-8.73000e-04,0,0
-8.72960e-04,0,0
-8.72920e-04,0,0
-8.72880e-04,0,0
-8.72840e-04,0,-0.8
-8.72800e-04,0,0
-8.72760e-04,0,0
-8.72720e-04,0,0
-8.72680e-04,0,0
-8.72640e-04,0,-0.8
-8.72600e-04,0,0
-8.72560e-04,0,-0.8
-8.72520e-04,0,0
-8.72480e-04,0,0
-8.72440e-04,0,0
-8.72400e-04,0,0
-8.72360e-04,0,0
-8.72320e-04,0,0
-8.72280e-04,0,0
-8.72240e-04,0,0
-8.72200e-04,0,0
-8.72160e-04,0,0
-8.72120e-04,0,0
-8.72080e-04,0,0
-8.72040e-04,0,0
-8.72000e-04,0,0
-8.71960e-04,0,-0.8
-8.71920e-04,0,0
-8.71880e-04,0,0
-8.71840e-04,0,0
-8.71800e-04,0,0
-8.71760e-04,0,0
-8.71720e-04,0,0
-8.71680e-04,0,0
-8.71640e-04,0,0
-8.71600e-04,0,0
-8.71560e-04,0,0
-8.71520e-04,0,0
-8.71480e-04,0,-0.8
-8.71440e-04,0,0
-8.71400e-04,0,0
-8.71360e-04,0,-0.8
-8.71320e-04,0,0
-8.71280e-04,0,-0.8
-8.71240e-04,0,-0.8
-8.71200e-04,0,0
-8.71160e-04,0,0
-8.71120e-04,0,-0.8
-8.71080e-04,0,0
-8.71040e-04,0,0
-8.71000e-04,0,0
-8.70960e-04,0,0
-8.70920e-04,0,-0.8
-8.70880e-04,0,-0.8
-8.70840e-04,0,0
-8.70800e-04,0,0
-8.70760e-04,0,-0.8
-8.70720e-04,0,0
-8.70680e-04,0,0
-8.70640e-04,0,0
-8.70600e-04,0,0
-8.70560e-04,0,0
-8.70520e-04,0,0
-8.70480e-04,0,-0.8
-8.70440e-04,0,0
-8.70400e-04,0,0
-8.70360e-04,0,0
-8.70320e-04,0.04,0
-8.70280e-04,0,0
-8.70240e-04,0,0
-8.70200e-04,0,0
-8.70160e-04,0,-0.8
-8.70120e-04,0,0
-8.70080e-04,0,0
-8.70040e-04,0,0
-8.70000e-04,0,0
-8.69960e-04,0,0
-8.69920e-04,0,0
-8.69880e-04,0,0
-8.69840e-04,0,0
-8.69800e-04,0,0
-8.69760e-04,0,0
-8.69720e-04,0,0
-8.69680e-04,0,-0.8
-8.69640e-04,0,0
-8.69600e-04,0,0
-8.69560e-04,0,-0.8
-8.69520e-04,0,0
-8.69480e-04,0,0
-8.69440e-04,0,0
-8.69400e-04,0,-0.8
-8.69360e-04,0,-0.8
-8.69320e-04,0,0
-8.69280e-04,0,0
-8.69240e-04,0,0
-8.69200e-04,0,0
-8.69160e-04,0,0
-8.69120e-04,0,0
-8.69080e-04,0,0
-8.69040e-04,0,0
-8.69000e-04,0,0
-8.68960e-04,0,0
-8.68920e-04,0,0
-8.68880e-04,0,0
-8.68840e-04,0,0
-8.68800e-04,0,0
-8.68760e-04,0,0
-8.68720e-04,0,0
-8.68680e-04,0,0
-8.68640e-04,0,0
-8.68600e-04,0,0
-8.68560e-04,0,0
-8.68520e-04,0,0
-8.68480e-04,0,0
-8.68440e-04,0,0
-8.68400e-04,0,0
-8.68360e-04,0,0
-8.68320e-04,0,0
-8.68280e-04,0,0
-8.68240e-04,0,0
-8.68200e-04,0,0
-8.68160e-04,0,0
-8.68120e-04,0,0
-8.68080e-04,0,0
-8.68040e-04,0,0
-8.68000e-04,0,0
-8.67960e-04,0,0
-8.67920e-04,0,0
-8.67880e-04,0,0
-8.67840e-04,0,0
-8.67800e-04,0,0
-8.67760e-04,0,0
-8.67720e-04,0,0
-8.67680e-04,0,-0.8
-8.67640e-04,0,0
-8.67600e-04,0,0
-8.67560e-04,0,0
-8.67520e-04,0,0
-8.67480e-04,0,0
-8.67440e-04,0,-0.8
